State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Percent, All Ages","Poverty Percent, Age 0-17",Median Household Income
13,221,GA,Oglethorpe County,13.4,20.0,"57,215"
13,223,GA,Paulding County,7.6,11.1,"89,632"
13,225,GA,Peach County,19.5,30.0,"54,921"
13,227,GA,Pickens County,10.3,16.8,"72,539"
13,229,GA,Pierce County,15.4,23.0,"51,688"
13,231,GA,Pike County,9.7,12.7,"75,668"
13,233,GA,Polk County,17.7,26.8,"49,061"
13,235,GA,Pulaski County,20.9,30.8,"45,594"
13,237,GA,Putnam County,16.2,27.8,"55,826"
13,239,GA,Quitman County,24.5,41.1,"38,357"
13,241,GA,Rabun County,12.5,21.4,"58,463"
13,243,GA,Randolph County,28.1,41.2,"34,883"
13,245,GA,Richmond County,21.4,33.8,"47,816"
13,247,GA,Rockdale County,13.6,22.7,"65,746"
13,249,GA,Schley County,16.1,22.6,"53,369"
13,251,GA,Screven County,20.3,31.9,"45,061"
13,253,GA,Seminole County,23.3,36.9,"41,917"
13,255,GA,Spalding County,21.3,34.7,"52,902"
13,257,GA,Stephens County,16.7,24.1,"47,909"
13,259,GA,Stewart County,31.4,36.4,"37,318"
13,261,GA,Sumter County,27.9,39.7,"39,008"
13,263,GA,Talbot County,23.3,38.9,"42,646"
13,265,GA,Taliaferro County,23.0,37.5,"40,045"
13,267,GA,Tattnall County,28.0,33.8,"44,225"
13,269,GA,Taylor County,22.7,34.7,"41,030"
13,271,GA,Telfair County,30.2,38.3,"38,091"
13,273,GA,Terrell County,26.6,42.3,"40,549"
13,275,GA,Thomas County,19.1,28.9,"50,154"
13,277,GA,Tift County,21.4,31.8,"48,717"
13,279,GA,Toombs County,22.9,33.1,"45,253"
13,281,GA,Towns County,13.6,21.3,"51,810"
13,283,GA,Treutlen County,21.8,34.3,"40,947"
13,285,GA,Troup County,15.6,24.6,"49,557"
13,287,GA,Turner County,26.2,39.5,"37,477"
13,289,GA,Twiggs County,21.1,32.0,"47,382"
13,291,GA,Union County,12.0,21.2,"59,494"
13,293,GA,Upson County,18.8,29.1,"47,140"
13,295,GA,Walker County,14.2,20.4,"47,810"
13,297,GA,Walton County,10.7,15.1,"73,839"
13,299,GA,Ware County,24.3,34.4,"43,065"
13,301,GA,Warren County,25.6,40.1,"40,361"
13,303,GA,Washington County,22.6,33.2,"46,051"
13,305,GA,Wayne County,24.7,32.3,"46,314"
13,307,GA,Webster County,20.4,31.9,"44,084"
13,309,GA,Wheeler County,33.2,34.8,"35,664"
13,311,GA,White County,12.5,19.8,"61,473"
13,313,GA,Whitfield County,13.4,19.4,"56,973"
13,315,GA,Wilcox County,27.6,35.5,"38,449"
13,317,GA,Wilkes County,20.1,33.6,"42,567"
13,319,GA,Wilkinson County,21.2,35.7,"46,475"
13,321,GA,Worth County,20.6,32.2,"48,943"
15,000,HI,Hawaii,10.9,12.9,"85,547"
15,001,HI,Hawaii County,14.7,19.8,"67,896"
15,003,HI,Honolulu County,10.0,11.2,"90,176"
15,005,HI,Kalawao County,.,.,.
15,007,HI,Kauai County,11.2,13.9,"76,719"
15,009,HI,Maui County,11.4,13.9,"75,421"
16,000,ID,Idaho,10.8,12.5,"66,318"
16,001,ID,Ada County,8.7,9.1,"79,345"
16,003,ID,Adams County,12.8,20.0,"51,829"
16,005,ID,Bannock County,12.9,14.3,"60,058"
16,007,ID,Bear Lake County,9.7,13.4,"60,265"
16,009,ID,Benewah County,13.7,18.3,"53,667"
16,011,ID,Bingham County,11.3,13.4,"63,576"
16,013,ID,Blaine County,7.2,8.2,"86,735"
16,015,ID,Boise County,12.0,16.8,"71,545"
16,017,ID,Bonner County,11.8,17.8,"61,940"
16,019,ID,Bonneville County,9.8,11.8,"69,880"
16,021,ID,Boundary County,12.1,18.7,"55,285"
16,023,ID,Butte County,15.8,21.4,"52,221"
16,025,ID,Camas County,9.5,13.3,"57,230"
16,027,ID,Canyon County,11.0,12.6,"64,301"
16,029,ID,Caribou County,9.8,12.6,"66,697"
16,031,ID,Cassia County,11.3,13.9,"63,356"
16,033,ID,Clark County,14.3,21.2,"52,838"
16,035,ID,Clearwater County,14.8,22.8,"53,344"
16,037,ID,Custer County,12.6,20.3,"53,846"
16,039,ID,Elmore County,11.3,17.1,"51,436"
16,041,ID,Franklin County,8.2,10.1,"59,974"
16,043,ID,Fremont County,11.8,15.5,"58,878"
16,045,ID,Gem County,12.4,15.2,"58,562"
16,047,ID,Gooding County,10.9,15.0,"59,174"
16,049,ID,Idaho County,13.5,18.7,"51,056"
16,051,ID,Jefferson County,8.0,9.4,"75,957"
16,053,ID,Jerome County,12.6,15.9,"59,040"
16,055,ID,Kootenai County,9.5,10.7,"68,043"
16,057,ID,Latah County,13.6,10.3,"59,436"
16,059,ID,Lemhi County,12.0,21.2,"57,499"
16,061,ID,Lewis County,13.2,20.9,"50,128"
16,063,ID,Lincoln County,11.3,15.6,"57,111"
16,065,ID,Madison County,17.6,13.4,"55,721"
16,067,ID,Minidoka County,13.9,15.0,"61,010"
16,069,ID,Nez Perce County,15.4,16.0,"61,951"
16,071,ID,Oneida County,10.8,13.5,"60,769"
16,073,ID,Owyhee County,14.2,19.7,"52,374"
16,075,ID,Payette County,12.0,15.6,"58,885"
16,077,ID,Power County,12.7,16.0,"57,322"
16,079,ID,Shoshone County,17.9,25.4,"47,699"
16,081,ID,Teton County,7.4,9.6,"84,015"
16,083,ID,Twin Falls County,13.4,16.5,"57,487"
16,085,ID,Valley County,8.3,11.2,"69,425"
16,087,ID,Washington County,13.7,20.0,"51,067"
17,000,IL,Illinois,12.1,15.9,"72,215"
17,001,IL,Adams County,11.8,15.6,"59,777"
17,003,IL,Alexander County,21.8,42.0,"41,816"
17,005,IL,Bond County,13.5,17.6,"57,287"
17,007,IL,Boone County,10.1,14.3,"71,557"
17,009,IL,Brown County,16.6,13.6,"51,294"
17,011,IL,Bureau County,12.1,17.2,"61,431"
17,013,IL,Calhoun County,10.1,13.2,"63,586"
17,015,IL,Carroll County,13.5,19.1,"54,450"
17,017,IL,Cass County,11.4,15.9,"60,961"
17,019,IL,Champaign County,15.0,13.7,"58,787"
17,021,IL,Christian County,12.0,17.4,"52,500"
17,023,IL,Clark County,10.2,16.5,"58,741"
17,025,IL,Clay County,14.1,18.5,"51,042"
17,027,IL,Clinton County,9.1,11.7,"77,272"
17,029,IL,Coles County,17.4,20.4,"47,693"
17,031,IL,Cook County,13.8,18.9,"72,063"
17,033,IL,Crawford County,13.6,17.1,"59,128"
17,035,IL,Cumberland County,10.4,14.2,"69,740"
17,037,IL,DeKalb County,14.2,16.8,"67,081"
17,039,IL,De Witt County,10.7,15.6,"64,325"
17,041,IL,Douglas County,9.1,12.9,"65,447"
17,043,IL,DuPage County,6.9,7.5,"99,536"
17,045,IL,Edgar County,13.0,20.4,"56,772"
17,047,IL,Edwards County,12.0,16.5,"53,779"
17,049,IL,Effingham County,9.3,12.4,"69,988"
17,051,IL,Fayette County,15.3,21.5,"52,610"
17,053,IL,Ford County,11.2,15.6,"57,483"
17,055,IL,Franklin County,16.5,24.0,"49,510"
17,057,IL,Fulton County,15.2,21.2,"50,978"
17,059,IL,Gallatin County,17.4,25.2,"48,424"
17,061,IL,Greene County,14.1,19.1,"53,394"
17,063,IL,Grundy County,6.6,8.8,"83,254"
17,065,IL,Hamilton County,13.2,19.9,"55,409"
17,067,IL,Hancock County,11.9,17.0,"56,700"
17,069,IL,Hardin County,18.7,33.3,"47,144"
17,071,IL,Henderson County,12.3,18.8,"59,415"
17,073,IL,Henry County,9.5,12.7,"62,683"
17,075,IL,Iroquois County,10.6,14.7,"60,736"
17,077,IL,Jackson County,22.3,27.9,"43,334"
17,079,IL,Jasper County,9.9,13.6,"59,069"
17,081,IL,Jefferson County,15.3,19.2,"53,294"
17,083,IL,Jersey County,9.3,13.5,"68,675"
17,085,IL,Jo Daviess County,8.6,12.6,"67,839"
17,087,IL,Johnson County,13.3,17.0,"57,073"
17,089,IL,Kane County,8.6,12.1,"90,941"
17,091,IL,Kankakee County,13.4,17.5,"63,880"
17,093,IL,Kendall County,4.9,6.1,"100,483"
17,095,IL,Knox County,14.7,20.0,"47,559"
17,097,IL,Lake County,8.5,10.2,"95,895"
17,099,IL,La Salle County,13.2,19.4,"64,447"
17,101,IL,Lawrence County,19.2,24.1,"46,525"
17,103,IL,Lee County,13.2,17.0,"60,542"
17,105,IL,Livingston County,11.7,15.2,"61,569"
17,107,IL,Logan County,13.5,16.5,"58,939"
17,109,IL,McDonough County,17.9,22.1,"53,024"
17,111,IL,McHenry County,6.0,6.4,"92,522"
17,113,IL,McLean County,13.4,11.5,"71,309"
17,115,IL,Macon County,17.1,22.6,"48,245"
17,117,IL,Macoupin County,15.4,19.8,"57,755"
17,119,IL,Madison County,11.4,15.1,"65,886"
17,121,IL,Marion County,15.5,22.8,"55,292"
17,123,IL,Marshall County,9.9,14.3,"64,132"
17,125,IL,Mason County,12.4,20.5,"58,828"
17,127,IL,Massac County,16.5,27.2,"52,680"
17,129,IL,Menard County,8.4,13.2,"75,687"
17,131,IL,Mercer County,11.0,14.6,"64,731"
17,133,IL,Monroe County,4.5,4.5,"93,054"
17,135,IL,Montgomery County,13.2,17.8,"59,116"
17,137,IL,Morgan County,14.1,19.4,"54,644"
17,139,IL,Moultrie County,9.6,12.7,"69,652"
17,141,IL,Ogle County,8.4,11.7,"74,472"
17,143,IL,Peoria County,16.3,22.0,"56,460"
17,145,IL,Perry County,16.6,20.7,"53,071"
17,147,IL,Piatt County,6.5,7.7,"81,583"
17,149,IL,Pike County,13.7,19.3,"54,474"
17,151,IL,Pope County,17.1,25.7,"50,404"
17,153,IL,Pulaski County,22.3,35.6,"42,738"
17,155,IL,Putnam County,7.5,12.9,"74,798"
17,157,IL,Randolph County,15.0,20.3,"58,694"
17,159,IL,Richland County,14.2,18.2,"56,852"
17,161,IL,Rock Island County,16.5,23.2,"58,171"
17,163,IL,St. Clair County,13.3,20.2,"66,422"
17,165,IL,Saline County,17.6,26.5,"50,914"
17,167,IL,Sangamon County,14.4,20.9,"68,476"
17,169,IL,Schuyler County,12.3,16.6,"57,839"
17,171,IL,Scott County,11.5,18.7,"63,510"
17,173,IL,Shelby County,10.3,14.4,"55,725"
17,175,IL,Stark County,11.4,18.6,"58,265"
17,177,IL,Stephenson County,12.1,19.4,"56,263"
17,179,IL,Tazewell County,9.3,12.4,"65,427"
17,181,IL,Union County,17.0,21.2,"52,384"
17,183,IL,Vermilion County,19.7,27.3,"49,825"
17,185,IL,Wabash County,14.5,19.2,"56,183"
17,187,IL,Warren County,13.3,16.6,"61,734"
17,189,IL,Washington County,8.5,12.0,"66,746"
17,191,IL,Wayne County,14.3,18.7,"51,669"
17,193,IL,White County,15.7,22.0,"50,653"
17,195,IL,Whiteside County,13.2,19.5,"56,805"
17,197,IL,Will County,7.9,9.8,"93,994"
17,199,IL,Williamson County,14.7,19.9,"55,447"
17,201,IL,Winnebago County,14.2,20.7,"57,113"
17,203,IL,Woodford County,6.7,8.2,"85,085"
18,000,IN,Indiana,12.1,15.7,"62,723"
18,001,IN,Adams County,12.6,20.8,"62,282"
18,003,IN,Allen County,13.1,17.2,"62,680"
18,005,IN,Bartholomew County,8.1,11.4,"72,458"
18,007,IN,Benton County,10.5,15.1,"60,738"
18,009,IN,Blackford County,12.9,20.0,"47,553"
18,011,IN,Boone County,5.5,5.8,"98,047"
18,013,IN,Brown County,10.8,14.9,"66,839"
18,015,IN,Carroll County,8.5,12.4,"57,019"
18,017,IN,Cass County,12.1,17.4,"53,813"
18,019,IN,Clark County,10.4,13.9,"62,822"
18,021,IN,Clay County,11.1,17.6,"64,245"
18,023,IN,Clinton County,10.4,13.8,"60,609"
18,025,IN,Crawford County,15.4,24.0,"52,031"
18,027,IN,Daviess County,12.7,17.4,"59,888"
18,029,IN,Dearborn County,7.6,10.5,"73,150"
18,031,IN,Decatur County,9.9,14.3,"64,871"
18,033,IN,De Kalb County,8.0,12.1,"65,059"
18,035,IN,Delaware County,18.4,19.4,"50,533"
18,037,IN,Dubois County,7.5,8.8,"67,615"
18,039,IN,Elkhart County,11.3,15.4,"62,233"
18,041,IN,Fayette County,13.6,20.8,"50,642"
18,043,IN,Floyd County,9.2,12.5,"67,330"
18,045,IN,Fountain County,10.6,15.3,"55,195"
18,047,IN,Franklin County,8.6,10.8,"61,261"
18,049,IN,Fulton County,11.1,16.7,"57,400"
18,051,IN,Gibson County,11.4,14.1,"60,592"
18,053,IN,Grant County,18.8,25.5,"50,248"
18,055,IN,Greene County,14.3,22.2,"55,504"
18,057,IN,Hamilton County,3.8,3.9,"108,203"
18,059,IN,Hancock County,5.5,6.9,"80,326"
18,061,IN,Harrison County,8.5,11.5,"66,989"
18,063,IN,Hendricks County,5.3,5.8,"90,298"
18,065,IN,Henry County,15.1,22.8,"52,994"
18,067,IN,Howard County,11.9,16.5,"56,268"
18,069,IN,Huntington County,10.6,13.9,"55,546"
18,071,IN,Jackson County,14.2,16.7,"61,943"
18,073,IN,Jasper County,8.7,12.2,"74,336"
18,075,IN,Jay County,13.6,20.9,"52,315"
18,077,IN,Jefferson County,11.6,16.1,"59,333"
18,079,IN,Jennings County,12.7,17.1,"61,964"
18,081,IN,Johnson County,7.5,9.4,"79,914"
18,083,IN,Knox County,15.0,19.0,"56,564"
18,085,IN,Kosciusko County,9.4,12.3,"66,525"
18,087,IN,Lagrange County,7.5,10.9,"80,335"
18,089,IN,Lake County,13.9,20.0,"61,468"
18,091,IN,La Porte County,12.2,18.7,"62,620"
18,093,IN,Lawrence County,12.6,17.2,"52,557"
18,095,IN,Madison County,15.7,21.2,"54,026"
18,097,IN,Marion County,15.1,20.9,"58,737"
18,099,IN,Marshall County,8.6,11.6,"68,799"
18,101,IN,Martin County,11.6,15.6,"61,520"
18,103,IN,Miami County,14.9,21.1,"56,867"
18,105,IN,Monroe County,21.1,14.4,"53,166"
18,107,IN,Montgomery County,11.7,15.5,"57,997"
18,109,IN,Morgan County,10.3,12.5,"69,203"
18,111,IN,Newton County,11.9,18.1,"61,336"
18,113,IN,Noble County,9.1,13.1,"65,979"
18,115,IN,Ohio County,9.1,14.2,"64,947"
18,117,IN,Orange County,14.4,21.9,"52,910"
18,119,IN,Owen County,11.3,17.9,"57,716"
18,121,IN,Parke County,16.0,21.8,"55,683"
18,123,IN,Perry County,12.8,16.6,"58,097"
18,125,IN,Pike County,11.3,13.9,"52,093"
18,127,IN,Porter County,9.7,12.0,"80,878"
18,129,IN,Posey County,9.1,11.6,"74,102"
18,131,IN,Pulaski County,11.5,17.1,"58,239"
18,133,IN,Putnam County,12.0,15.1,"61,223"
18,135,IN,Randolph County,14.0,20.8,"50,809"
18,137,IN,Ripley County,8.9,12.5,"65,893"
18,139,IN,Rush County,11.0,16.2,"60,486"
18,141,IN,St. Joseph County,14.3,18.6,"59,325"
18,143,IN,Scott County,14.4,20.9,"54,747"
18,145,IN,Shelby County,9.9,13.7,"64,528"
18,147,IN,Spencer County,8.1,10.9,"62,311"
18,149,IN,Starke County,14.2,20.8,"57,994"
18,151,IN,Steuben County,9.7,14.8,"65,407"
18,153,IN,Sullivan County,16.2,20.6,"47,606"
18,155,IN,Switzerland County,13.9,23.2,"57,362"
18,157,IN,Tippecanoe County,17.7,14.5,"55,192"
18,159,IN,Tipton County,9.0,11.7,"67,866"
18,161,IN,Union County,11.2,17.0,"65,572"
18,163,IN,Vanderburgh County,13.9,18.5,"53,795"
18,165,IN,Vermillion County,12.4,16.5,"53,540"
18,167,IN,Vigo County,20.4,23.8,"48,421"
18,169,IN,Wabash County,11.2,16.1,"62,193"
18,171,IN,Warren County,8.9,13.5,"63,154"
18,173,IN,Warrick County,6.8,9.0,"83,005"
18,175,IN,Washington County,11.3,18.1,"57,348"
18,177,IN,Wayne County,15.9,21.7,"50,569"
18,179,IN,Wells County,7.6,11.0,"66,102"
18,181,IN,White County,10.0,14.5,"62,151"
18,183,IN,Whitley County,7.3,9.5,"64,146"
19,000,IA,Iowa,11.0,12.4,"65,645"
19,001,IA,Adair County,10.2,13.8,"60,847"
19,003,IA,Adams County,10.6,15.3,"54,403"
19,005,IA,Allamakee County,9.9,15.2,"60,717"
19,007,IA,Appanoose County,17.0,20.7,"51,222"
19,009,IA,Audubon County,10.2,14.5,"69,484"
19,011,IA,Benton County,8.4,8.9,"78,155"
19,013,IA,Black Hawk County,13.5,13.5,"60,716"
19,015,IA,Boone County,7.8,9.2,"69,888"
19,017,IA,Bremer County,7.1,6.5,"75,395"
19,019,IA,Buchanan County,9.8,13.2,"64,503"
19,021,IA,Buena Vista County,10.8,12.7,"60,576"
19,023,IA,Butler County,8.8,9.8,"65,284"
19,025,IA,Calhoun County,12.1,13.4,"59,643"
19,027,IA,Carroll County,9.3,9.7,"65,598"
19,029,IA,Cass County,14.4,19.1,"55,909"
19,031,IA,Cedar County,7.3,8.2,"75,894"
19,033,IA,Cerro Gordo County,11.7,13.8,"55,465"
19,035,IA,Cherokee County,10.2,11.9,"64,286"
19,037,IA,Chickasaw County,8.5,8.7,"67,667"
19,039,IA,Clarke County,9.6,15.3,"58,483"
19,041,IA,Clay County,9.4,12.2,"60,162"
19,043,IA,Clayton County,10.0,11.7,"56,076"
19,045,IA,Clinton County,11.5,15.5,"60,528"
19,047,IA,Crawford County,11.4,13.7,"58,874"
19,049,IA,Dallas County,5.3,5.3,"94,467"
19,051,IA,Davis County,10.1,14.5,"75,730"
19,053,IA,Decatur County,16.5,22.7,"48,666"
19,055,IA,Delaware County,9.1,10.3,"69,767"
19,057,IA,Des Moines County,13.2,18.5,"53,917"
19,059,IA,Dickinson County,7.5,8.7,"67,949"
19,061,IA,Dubuque County,8.1,9.4,"73,968"
19,063,IA,Emmet County,11.5,15.6,"52,000"
19,065,IA,Fayette County,11.8,14.7,"56,366"
19,067,IA,Floyd County,11.3,15.6,"59,638"
19,069,IA,Franklin County,10.1,15.4,"60,269"
19,071,IA,Fremont County,10.5,14.4,"68,622"
19,073,IA,Greene County,11.3,14.8,"57,737"
19,075,IA,Grundy County,6.3,7.0,"71,652"
19,077,IA,Guthrie County,9.8,11.4,"66,112"
19,079,IA,Hamilton County,8.3,11.4,"64,292"
19,081,IA,Hancock County,8.7,10.6,"61,544"
19,083,IA,Hardin County,9.7,13.7,"58,126"
19,085,IA,Harrison County,10.4,13.4,"67,433"
19,087,IA,Henry County,12.2,15.2,"61,112"
19,089,IA,Howard County,9.9,13.1,"58,857"
19,091,IA,Humboldt County,10.0,12.0,"69,252"
19,093,IA,Ida County,10.7,10.9,"58,792"
19,095,IA,Iowa County,7.7,7.7,"66,613"
19,097,IA,Jackson County,11.8,15.0,"61,307"
19,099,IA,Jasper County,9.3,10.6,"65,714"
19,101,IA,Jefferson County,13.5,17.9,"52,763"
19,103,IA,Johnson County,14.7,10.4,"68,664"
19,105,IA,Jones County,10.5,11.7,"62,810"
19,107,IA,Keokuk County,11.2,16.3,"56,843"
19,109,IA,Kossuth County,10.5,12.2,"62,571"
19,111,IA,Lee County,14.1,18.2,"56,001"
19,113,IA,Linn County,9.7,10.8,"70,464"
19,115,IA,Louisa County,11.1,14.6,"64,151"
19,117,IA,Lucas County,12.9,19.8,"64,796"
19,119,IA,Lyon County,6.9,7.2,"70,654"
19,121,IA,Madison County,7.4,7.7,"82,730"
19,123,IA,Mahaska County,12.5,14.4,"62,776"
19,125,IA,Marion County,8.6,8.7,"69,307"
19,127,IA,Marshall County,11.6,14.0,"63,541"
19,129,IA,Mills County,8.5,9.5,"76,917"
19,131,IA,Mitchell County,8.8,13.0,"61,719"
19,133,IA,Monona County,12.1,15.9,"56,394"
19,135,IA,Monroe County,10.5,14.3,"62,014"
19,137,IA,Montgomery County,11.7,17.0,"53,399"
19,139,IA,Muscatine County,11.1,13.3,"63,519"
19,141,IA,O'Brien County,10.2,13.6,"62,959"
19,143,IA,Osceola County,9.0,12.8,"62,624"
19,145,IA,Page County,16.2,19.7,"55,317"
19,147,IA,Palo Alto County,11.8,13.7,"57,866"
19,149,IA,Plymouth County,7.2,8.4,"74,002"
19,151,IA,Pocahontas County,10.1,15.3,"59,634"
19,153,IA,Polk County,10.1,11.6,"73,276"
19,155,IA,Pottawattamie County,12.3,15.1,"66,144"
19,157,IA,Poweshiek County,12.6,11.6,"60,542"
19,159,IA,Ringgold County,13.3,19.4,"52,849"
19,161,IA,Sac County,10.0,12.8,"66,007"
19,163,IA,Scott County,12.9,16.0,"66,443"
19,165,IA,Shelby County,8.0,9.8,"64,534"
19,167,IA,Sioux County,6.6,5.8,"84,283"
19,169,IA,Story County,17.9,8.2,"65,137"
19,171,IA,Tama County,12.9,16.4,"61,660"
19,173,IA,Taylor County,12.8,16.1,"54,458"
19,175,IA,Union County,12.8,16.1,"55,698"
19,177,IA,Van Buren County,12.7,20.6,"53,210"
19,179,IA,Wapello County,15.5,18.3,"55,297"
19,181,IA,Warren County,5.4,5.7,"85,704"
19,183,IA,Washington County,8.7,11.3,"65,761"
19,185,IA,Wayne County,13.4,20.8,"53,282"
19,187,IA,Webster County,14.8,16.6,"55,183"
19,189,IA,Winnebago County,10.5,14.3,"59,949"
19,191,IA,Winneshiek County,8.7,8.2,"70,482"
19,193,IA,Woodbury County,15.5,20.1,"60,110"
19,195,IA,Worth County,9.8,12.8,"64,965"
19,197,IA,Wright County,10.5,15.4,"61,072"
20,000,KS,Kansas,11.6,13.5,"64,128"
20,001,KS,Allen County,16.1,22.5,"50,794"
20,003,KS,Anderson County,12.1,16.1,"57,068"
20,005,KS,Atchison County,14.7,17.1,"57,445"
20,007,KS,Barber County,10.8,16.0,"56,344"
20,009,KS,Barton County,14.2,21.6,"54,236"
20,011,KS,Bourbon County,15.2,22.3,"51,355"
20,013,KS,Brown County,14.0,19.2,"52,446"
20,015,KS,Butler County,9.6,11.0,"71,826"
20,017,KS,Chase County,10.9,14.6,"57,415"
20,019,KS,Chautauqua County,15.5,23.6,"46,986"
20,021,KS,Cherokee County,14.9,19.9,"51,353"
20,023,KS,Cheyenne County,13.8,20.8,"49,281"
20,025,KS,Clark County,11.4,18.5,"58,699"
20,027,KS,Clay County,9.7,12.9,"59,343"
20,029,KS,Cloud County,13.3,16.6,"50,176"
20,031,KS,Coffey County,9.3,12.7,"64,991"
20,033,KS,Comanche County,10.0,14.2,"51,548"
20,035,KS,Cowley County,13.9,17.8,"51,699"
20,037,KS,Crawford County,21.3,22.8,"47,718"
20,039,KS,Decatur County,12.3,19.6,"49,062"
20,041,KS,Dickinson County,9.9,13.0,"60,693"
20,043,KS,Doniphan County,12.7,14.9,"59,400"
20,045,KS,Douglas County,15.9,10.6,"59,763"
20,047,KS,Edwards County,12.0,16.1,"40,896"
20,049,KS,Elk County,16.2,25.7,"45,405"
20,051,KS,Ellis County,12.5,11.1,"58,846"
20,053,KS,Ellsworth County,10.7,10.9,"59,368"
20,055,KS,Finney County,12.5,13.5,"62,157"
20,057,KS,Ford County,11.6,14.1,"67,105"
20,059,KS,Franklin County,10.3,12.3,"64,136"
20,061,KS,Geary County,12.5,16.9,"54,104"
20,063,KS,Gove County,9.8,14.4,"58,442"
20,065,KS,Graham County,12.4,16.6,"49,884"
20,067,KS,Grant County,11.2,15.3,"64,425"
20,069,KS,Gray County,7.5,9.3,"69,219"
20,071,KS,Greeley County,9.5,11.5,"65,448"
20,073,KS,Greenwood County,15.3,23.6,"50,157"
20,075,KS,Hamilton County,11.9,16.7,"61,066"
20,077,KS,Harper County,16.3,22.8,"49,103"
20,079,KS,Harvey County,9.6,11.9,"65,989"
20,081,KS,Haskell County,9.5,13.6,"66,245"
20,083,KS,Hodgeman County,9.6,10.8,"65,042"
20,085,KS,Jackson County,9.3,12.8,"54,623"
20,087,KS,Jefferson County,8.0,9.6,"73,702"
20,089,KS,Jewell County,13.2,20.7,"52,362"
20,091,KS,Johnson County,5.9,5.3,"93,220"
20,093,KS,Kearny County,10.4,14.1,"76,518"
20,095,KS,Kingman County,11.7,16.4,"58,917"
20,097,KS,Kiowa County,11.5,13.9,"55,600"
20,099,KS,Labette County,16.9,20.7,"49,185"
20,101,KS,Lane County,9.3,14.4,"61,506"
20,103,KS,Leavenworth County,8.7,8.7,"81,325"
20,105,KS,Lincoln County,11.2,15.9,"53,199"
20,107,KS,Linn County,11.8,16.3,"57,104"
20,109,KS,Logan County,8.9,13.4,"61,365"
20,111,KS,Lyon County,13.8,13.8,"51,420"
20,113,KS,McPherson County,8.7,9.2,"64,853"
20,115,KS,Marion County,10.6,11.4,"56,983"
20,117,KS,Marshall County,10.6,11.9,"55,737"
20,119,KS,Meade County,9.7,13.1,"68,909"
20,121,KS,Miami County,7.2,8.7,"77,550"
20,123,KS,Mitchell County,10.3,13.2,"59,001"
20,125,KS,Montgomery County,15.9,21.9,"49,251"
20,127,KS,Morris County,10.8,14.3,"53,808"
20,129,KS,Morton County,11.3,16.0,"57,476"
20,131,KS,Nemaha County,8.4,9.7,"68,755"
20,133,KS,Neosho County,15.0,20.8,"51,056"
20,135,KS,Ness County,9.6,12.7,"57,269"
20,137,KS,Norton County,12.9,16.4,"52,131"
20,139,KS,Osage County,10.1,13.0,"63,166"
20,141,KS,Osborne County,12.1,16.9,"52,866"
20,143,KS,Ottawa County,10.7,13.5,"58,366"
20,145,KS,Pawnee County,14.9,16.7,"54,004"
20,147,KS,Phillips County,12.0,13.6,"54,720"
20,149,KS,Pottawatomie County,8.0,8.9,"78,296"
20,151,KS,Pratt County,11.7,13.7,"58,506"
20,153,KS,Rawlins County,11.5,14.7,"49,823"
20,155,KS,Reno County,13.1,15.5,"52,121"
20,157,KS,Republic County,11.2,13.1,"50,131"
20,159,KS,Rice County,12.9,17.2,"58,384"
20,161,KS,Riley County,17.6,12.4,"57,144"
20,163,KS,Rooks County,10.0,13.7,"51,957"
20,165,KS,Rush County,13.1,20.3,"53,110"
20,167,KS,Russell County,14.5,19.8,"48,071"
20,169,KS,Saline County,12.9,15.1,"57,643"
20,171,KS,Scott County,7.2,9.5,"66,233"
20,173,KS,Sedgwick County,13.3,16.6,"60,540"
20,175,KS,Seward County,13.7,16.1,"61,897"
20,177,KS,Shawnee County,14.6,16.4,"56,625"
20,179,KS,Sheridan County,11.1,13.1,"58,786"
20,181,KS,Sherman County,13.5,17.9,"54,207"
20,183,KS,Smith County,12.1,14.8,"49,756"
20,185,KS,Stafford County,12.4,18.6,"52,542"
20,187,KS,Stanton County,10.9,13.0,"65,457"
20,189,KS,Stevens County,9.9,14.2,"64,368"
20,191,KS,Sumner County,12.2,15.4,"58,342"
20,193,KS,Thomas County,8.7,10.9,"61,169"
20,195,KS,Trego County,10.5,10.6,"56,619"
20,197,KS,Wabaunsee County,7.7,8.4,"72,031"
20,199,KS,Wallace County,12.4,19.1,"59,241"
20,201,KS,Washington County,9.9,11.1,"55,590"
20,203,KS,Wichita County,11.3,12.7,"58,549"
20,205,KS,Wilson County,17.1,21.7,"46,829"
20,207,KS,Woodson County,14.2,18.8,"41,706"
20,209,KS,Wyandotte County,16.9,22.3,"54,943"
21,000,KY,Kentucky,16.3,21.2,"55,532"
21,001,KY,Adair County,24.2,35.1,"42,112"
21,003,KY,Allen County,17.1,24.6,"51,485"
21,005,KY,Anderson County,9.0,12.8,"67,773"
21,007,KY,Ballard County,14.4,21.9,"53,491"
21,009,KY,Barren County,19.3,26.3,"49,245"
21,011,KY,Bath County,20.6,30.7,"43,410"
21,013,KY,Bell County,32.1,39.4,"31,033"
21,015,KY,Boone County,6.4,8.3,"85,284"
21,017,KY,Bourbon County,15.1,20.3,"58,304"
21,019,KY,Boyd County,21.0,26.6,"48,979"
21,021,KY,Boyle County,15.5,20.9,"52,940"
21,023,KY,Bracken County,14.8,23.2,"55,347"
